x,y,p_xx,p_xy,p_yy
0.00231971,0.000921442,0.0375842,0,0.00282541
0.00225583,0.000919566,0.0377251,0,0.00282409
0.0022564,0.00091664,0.0377881,0,0.00281968
0.00228098,0.000905298,0.0378931,0,0.00281712
0.00226878,0.000896006,0.0379402,0,0.00281886
0.00223115,0.00088374,0.0379689,0,0.00281593
0.00223842,0.000880612,0.0379663,0,0.00281788
0.00216229,0.000886845,0.0381618,0,0.00281178
0.00213209,0.000889982,0.0381984,0,0.00281229
0.00211741,0.000893442,0.0382879,0,0.00281451
0.00214232,0.000894569,0.03826,0,0.00281182
0.00213133,0.000893206,0.0381708,0,0.00281304
0.0021177,0.00089573,0.0383872,0,0.00281612
0.00219062,0.000894842,0.0385269,0,0.00281675
0.00228158,0.000898446,0.038479,0,0.00281374
0.00232141,0.000900731,0.0386015,0,0.00281253
0.0023446,0.000904148,0.0386579,0,0.0028087
0.00238182,0.000921458,0.038669,0,0.00280618
0.00241563,0.000931269,0.0387471,0,0.00280598
0.00242867,0.000941533,0.0388345,0,0.00280424
0.00240597,0.00094959,0.0388216,0,0.00280838
0.00232075,0.000965275,0.0389819,0,0.00281516
0.00220617,0.000979528,0.0390351,0,0.00281578
0.00217757,0.000991406,0.0390677,0,0.00281188
0.00210485,0.00100264,0.0390573,0,0.00281427
0.00197699,0.00101296,0.0391966,0,0.00281736
0.00188231,0.00101799,0.0394322,0,0.00281711
0.00183078,0.00102138,0.0395644,0,0.00282014
0.00183275,0.0010239,0.039702,0,0.00281923
0.00182327,0.0010308,0.0396725,0,0.002818
0.00179856,0.00104973,0.0395982,0,0.00281913
0.0018031,0.00106918,0.0398724,0,0.00281817
0.00180212,0.00107475,0.0400353,0,0.00281816
0.00193884,0.0010781,0.0401329,0,0.00281931
0.00203011,0.00107937,0.0402209,0,0.00282309
0.00211211,0.00107448,0.0405277,0,0.00282289
0.0022283,0.00107333,0.0407173,0,0.00282111
0.00229858,0.00107112,0.0407765,0,0.00282346
0.00233785,0.00107516,0.0408684,0,0.00282302
0.00239152,0.001086,0.040963,0,0.00282533
0.00241254,0.00109833,0.0412445,0,0.00282631
0.00242358,0.00110955,0.0412531,0,0.00282354
0.00232592,0.0011208,0.0413291,0,0.00282695
0.00227247,0.00113466,0.0415855,0,0.00282882
0.0022233,0.00114926,0.0416603,0,0.00282888
0.00216765,0.00115787,0.0418076,0,0.00283243
0.00214973,0.00115309,0.0419325,0,0.00282793
0.00214211,0.00115512,0.0419494,0,0.00283123
0.00209662,0.00115759,0.0419321,0,0.00283422
0.00200115,0.00116185,0.0420067,0,0.00283731
0.0018788,0.00116633,0.0421835,0,0.0028339
0.00175272,0.00117052,0.0422189,0,0.00283318
0.00164247,0.0011712,0.0421762,0,0.00283479
0.00153353,0.00116619,0.0422603,0,0.00283485
0.00145365,0.00116142,0.0425084,0,0.00283582
0.00131953,0.00115679,0.0425036,0,0.00283548
0.00126717,0.00115574,0.0426443,0,0.00283444
0.00116791,0.00115637,0.0426155,0,0.00283538
0.00119495,0.00116041,0.0427162,0,0.00283894
0.00124494,0.00116765,0.0426593,0,0.00283774
0.00134865,0.00117071,0.0429086,0,0.0028399
0.00146766,0.00117051,0.0430832,0,0.00283808
0.00159282,0.00117334,0.0433749,0,0.00283906
0.00169583,0.00117415,0.0435102,0,0.00283943
0.00182821,0.0011827,0.0435272,0,0.00284002
0.00190417,0.00118219,0.043672,0,0.00284458
0.00191009,0.001178,0.0438002,0,0.00284612
0.00178327,0.00117842,0.043885,0,0.0028452
0.00166915,0.00118382,0.0442548,0,0.00284996
0.00160333,0.00118422,0.0443813,0,0.00285196
0.00160488,0.00117954,0.0446105,0,0.00285726
0.00154328,0.00118263,0.0445162,0,0.00286379
0.00150686,0.00117732,0.0445513,0,0.00286469
0.00150864,0.0011748,0.0445645,0,0.00286184
0.00154021,0.00117726,0.044742,0,0.00286635
0.00153792,0.00118159,0.044734,0,0.00286575
0.00150284,0.00117913,0.044904,0,0.00286542
0.0014748,0.0011801,0.0449765,0,0.0028674
0.00148777,0.00119282,0.045353,0,0.00286919
0.00147569,0.00119935,0.0454119,0,0.00287663
0.00143181,0.00121691,0.0456035,0,0.00287892
0.00140487,0.00122571,0.0456946,0,0.00288346
0.00138199,0.00123081,0.0456997,0,0.00288808
0.00132617,0.00123397,0.045866,0,0.00288364
0.00120902,0.00122895,0.0460409,0,0.0028834
0.0010999,0.00122572,0.0460767,0,0.00288123
0.00104953,0.00122107,0.0461763,0,0.00287671
0.000944029,0.00121712,0.0462976,0,0.00287946
0.000772639,0.00121108,0.0462894,0,0.00287667
0.000655711,0.00120747,0.0465341,0,0.0028804
0.00060901,0.00120347,0.0466637,0,0.00288032
0.000552165,0.00120596,0.0467193,0,0.00288097
0.000494806,0.00120543,0.0467133,0,0.0028765
0.000355738,0.00120457,0.0468411,0,0.002874
0.000205695,0.00120236,0.0469463,0,0.0028767
9.87801e-05,0.00120883,0.0469693,0,0.0028785
3.75588e-05,0.0012066,0.0472519,0,0.00287913
-3.22807e-05,0.00120265,0.0473379,0,0.00287907
-5.56241e-05,0.00120085,0.0473784,0,0.00288195
2.69848e-05,0.00119512,0.0474226,0,0.00288253
7.29116e-05,0.00119209,0.0474553,0,0.00288395
0.000125631,0.00118187,0.0472833,0,0.00288723
0.000195339,0.00116586,0.0473357,0,0.00289012
0.000287981,0.00115552,0.0473793,0,0.00288707
0.000382776,0.00114783,0.0474142,0,0.00289442
0.000423595,0.00113264,0.0477925,0,0.00289252
0.000352778,0.00111356,0.0479176,0,0.00289123
0.000261494,0.00109056,0.0482375,0,0.00289664
0.000218702,0.00106531,0.0485038,0,0.00289693
0.000209685,0.00104131,0.0485682,0,0.00289508
0.000160314,0.00101844,0.0489083,0,0.00289318
7.87948e-05,0.000997921,0.0490538,0,0.00289802
2.8797e-05,0.000980429,0.0490668,0,0.00289376
-3.74692e-05,0.000962625,0.0492072,0,0.00289291
-9.4302e-05,0.000942649,0.0495023,0,0.00289329
-0.000214169,0.00092546,0.0496107,0,0.00289165
-0.000332108,0.000909623,0.0496699,0,0.0028884
-0.000407713,0.000903106,0.0499223,0,0.00289018
-0.000519048,0.000898556,0.0498983,0,0.00289417
-0.000620501,0.000895161,0.0498954,0,0.00289112
-0.000732785,0.000891189,0.0500009,0,0.00289138
-0.000844795,0.000885643,0.0499637,0,0.00288795
-0.000960197,0.000882119,0.0500455,0,0.00288747
-0.00107021,0.00088894,0.0502561,0,0.00288907
-0.00120478,0.000897398,0.050171,0,0.00288878
-0.00134151,0.000899973,0.0500444,0,0.0028905
-0.00152979,0.000897751,0.050092,0,0.00289112
-0.00167547,0.000896872,0.0501215,0,0.00289317
-0.0016926,0.000897187,0.0502866,0,0.00289201
-0.00166266,0.000906448,0.0503973,0,0.00289843
-0.00160883,0.00091752,0.0506,0,0.00289761
-0.00154389,0.000924707,0.0506434,0,0.00289664
-0.00147081,0.000929626,0.0507399,0,0.00289185
-0.00141831,0.000933805,0.0508693,0,0.00289553
-0.00146973,0.000947097,0.0514439,0,0.00290129
-0.00155061,0.000962396,0.0515412,0,0.00289587
-0.00155379,0.000973773,0.0516944,0,0.00289685
-0.00156745,0.000980847,0.0519296,0,0.00289862
-0.00154205,0.000989311,0.0519997,0,0.00289949
-0.00158532,0.000995566,0.0522682,0,0.00290377
-0.00165007,0.000998886,0.0523029,0,0.0029096
-0.00169405,0.00101148,0.0522811,0,0.00290854
-0.001699,0.00102246,0.0521402,0,0.00290701
-0.00171531,0.00102478,0.0522896,0,0.00290772
-0.00168207,0.00102936,0.0523391,0,0.00291113
-0.00171182,0.00102818,0.0522151,0,0.00291024
-0.00172938,0.001029,0.0522177,0,0.00291499
-0.00168807,0.00102282,0.0525051,0,0.0029177
-0.00158179,0.00101128,0.0526267,0,0.00290868
-0.00146077,0.00100055,0.052825,0,0.00290794
-0.00145348,0.000986372,0.0530833,0,0.00291078
-0.00143956,0.000973854,0.0532606,0,0.00290787
-0.00137521,0.000968628,0.0534823,0,0.00291132
-0.00139972,0.000965225,0.053344,0,0.00291478
-0.00138563,0.000960386,0.0532896,0,0.00291549
-0.00135232,0.000961097,0.0534127,0,0.00291939
-0.00132141,0.000968229,0.0533632,0,0.00291662
-0.0012263,0.000975245,0.0534319,0,0.00291618
-0.00115583,0.00097516,0.0535044,0,0.0029153
-0.00107221,0.000976025,0.0535599,0,0.00291534
-0.000967585,0.000977071,0.0534764,0,0.00291388
-0.00083562,0.000980527,0.0537285,0,0.00291584
-0.000663918,0.000990712,0.0540407,0,0.00291596
-0.000548157,0.000998861,0.054212,0,0.00291972
-0.000375374,0.00100792,0.0543566,0,0.00292512
-0.000222748,0.00101464,0.0544836,0,0.0029326
-0.000119081,0.00102184,0.0545364,0,0.00293436
1.16603e-05,0.00102329,0.0545958,0,0.0029314
0.000202437,0.00102769,0.0546281,0,0.00293182
0.000331505,0.001035,0.0545626,0,0.00293043
0.000429256,0.0010433,0.0547814,0,0.0029309
0.000555773,0.0010567,0.0547695,0,0.00292794
0.000644188,0.00106963,0.0550225,0,0.00292849
0.000708958,0.00107853,0.0551849,0,0.00292913
0.000741297,0.00108559,0.0553898,0,0.00293458
0.000795486,0.00109335,0.0555857,0,0.0029329
0.00083862,0.00110045,0.0556726,0,0.00292811
