x,y
-1.99978,-0.5
-1.99978,-0.5
-1.99978,-0.5
-1.99978,-0.5
-1.99978,-0.5
-1.99978,-0.5
-1.99977,-0.5
-1.99977,-0.5
-1.99977,-0.5
-1.99977,-0.5
-1.99977,-0.5
-1.99977,-0.5
-1.99977,-0.5
-1.99977,-0.5
-1.99976,-0.5
-1.99976,-0.5
-1.99976,-0.5
-1.99976,-0.5
-1.99976,-0.5
-1.99976,-0.5
-1.99976,-0.5
-1.99976,-0.5
-1.99975,-0.5
-1.99975,-0.5
-1.99975,-0.5
-1.99975,-0.5
-1.99975,-0.5
-1.99975,-0.5
-1.99975,-0.5
-1.99975,-0.5
-1.99975,-0.5
-1.99974,-0.5
-1.99974,-0.5
-1.99974,-0.5
-1.99974,-0.5
-1.99974,-0.5
-1.99974,-0.5
-1.99974,-0.5
-1.99974,-0.5
-1.99973,-0.5
-1.99973,-0.5
-1.99973,-0.5
-1.99973,-0.5
-1.99973,-0.5
-1.99973,-0.5
-1.99973,-0.5
-1.99973,-0.5
-1.99972,-0.5
-1.99972,-0.5
-1.99972,-0.5
-1.99972,-0.5
-1.99972,-0.5
-1.99972,-0.5
-1.99972,-0.5
-1.99972,-0.5
-1.99971,-0.5
-1.99971,-0.5
-1.99955,-0.5
-1.99938,-0.5
-1.99904,-0.5
-1.9987,-0.5
-1.99836,-0.5
-1.99802,-0.5
-1.99751,-0.5
-1.99683,-0.5
-1.99615,-0.5
-1.99531,-0.499999
-1.99429,-0.499999
-1.99311,-0.499999
-1.99191,-0.499999
-1.99072,-0.499999
-1.98953,-0.499999
-1.98818,-0.499998
-1.98681,-0.499998
-1.98545,-0.499998
-1.98409,-0.5
-1.98272,-0.500003
-1.98136,-0.500009
-1.97999,-0.500019
-1.97862,-0.500034
-1.97726,-0.500053
-1.97589,-0.500077
-1.97452,-0.500106
-1.97315,-0.500139
-1.97179,-0.500176
-1.97042,-0.500219
-1.97037,-0.50022
-1.96951,-0.500254
-1.96826,-0.500308
-1.96688,-0.500377
-1.9655,-0.500462
-1.96411,-0.500567
-1.96272,-0.500694
-1.96133,-0.50085
-1.95994,-0.501031
-1.95855,-0.50124
-1.95716,-0.501482
-1.95578,-0.501761
-1.95439,-0.502079
-1.95302,-0.502438
-1.95167,-0.502841
-1.95032,-0.503287
-1.94899,-0.503777
-1.94768,-0.504312
-1.94639,-0.504892
-1.94512,-0.505518
-1.94387,-0.506191
-1.94265,-0.50691
-1.94146,-0.507676
-1.9403,-0.508488
-1.93915,-0.509381
-1.93802,-0.510338
-1.93693,-0.51134
-1.93587,-0.512392
-1.93486,-0.513486
-1.93389,-0.514634
-1.93301,-0.515789
-1.9322,-0.516963
-1.93144,-0.518186
-1.93075,-0.519441
-1.93012,-0.520733
-1.92955,-0.522058
-1.92906,-0.523413
-1.92863,-0.524793
-1.92827,-0.526194
-1.92797,-0.527611
-1.92775,-0.529041
-1.92757,-0.530486
-1.92747,-0.531934
-1.92744,-0.533383
-1.92749,-0.534832
-1.9276,-0.536279
-1.92777,-0.537718
-1.92801,-0.539145
-1.92834,-0.540718
-1.92875,-0.542276
-1.92924,-0.543812
-1.92985,-0.545474
-1.93061,-0.547259
-1.93145,-0.549008
-1.93237,-0.550714
-1.93347,-0.55251
-1.93465,-0.554254
-1.93602,-0.556088
-1.93752,-0.557907
-1.9391,-0.55965
-1.94088,-0.561436
-1.94274,-0.563139
-1.94467,-0.564756
-1.94663,-0.566244
-1.94865,-0.567624
-1.95072,-0.568916
-1.95284,-0.57012
-1.95502,-0.571237
-1.95723,-0.572266
-1.95948,-0.573208
-1.96177,-0.574064
-1.96409,-0.574835
-1.96644,-0.575522
-1.9688,-0.576125
-1.97119,-0.576647
-1.97359,-0.577087
-1.97601,-0.577445
-1.97844,-0.577738
-1.98088,-0.577945
-1.98332,-0.57807
-1.98576,-0.578114
-1.9882,-0.57808
-1.99064,-0.577969
-1.99307,-0.577786
-1.99549,-0.577531
-1.99791,-0.577218
-2.00031,-0.576844
-2.00269,-0.576407
-2.00507,-0.57591
-2.00743,-0.575354
-2.00884,-0.574985
-2.01022,-0.574583
-2.01158,-0.574127
-2.01291,-0.573626
-2.01455,-0.572944
-2.01659,-0.572028
-2.01876,-0.570996
-2.02091,-0.569921
-2.02305,-0.568807
-2.02516,-0.567656
-2.02726,-0.56647
-2.02933,-0.565248
-2.03138,-0.563994
-2.03341,-0.562707
-2.03542,-0.561389
-2.03741,-0.560043
-2.03938,-0.558668
-2.04133,-0.557268
-2.04326,-0.555842
-2.04517,-0.554393
-2.04708,-0.552908
-2.04896,-0.551405
-2.05083,-0.549882
-2.05269,-0.548341
-2.05453,-0.546781
-2.05635,-0.545203
-2.05816,-0.543606
-2.05995,-0.541991
-2.06173,-0.540358
-2.06349,-0.538709
-2.06523,-0.537046
-2.06695,-0.53537
-2.06866,-0.533682
-2.07036,-0.531984
-2.07205,-0.530276
-2.07372,-0.52856
-2.07539,-0.526837
-2.07704,-0.525109
-2.07869,-0.523376
-2.08033,-0.52164
-2.08197,-0.519901
-2.0836,-0.518161
-2.08523,-0.516422
-2.08685,-0.514683
-2.08848,-0.512944
-2.09011,-0.511205
-2.09185,-0.509345
-2.09359,-0.507482
-2.09533,-0.505619
-2.09708,-0.503737
-2.09887,-0.50179
-2.10073,-0.499732
-2.10278,-0.497459
-2.10482,-0.495186
-2.10698,-0.492788
-2.10914,-0.490388
-2.11142,-0.487864
-2.11369,-0.485337
-2.11597,-0.482811
-2.11825,-0.480284
-2.12053,-0.477758
-2.1228,-0.475232
-2.12508,-0.472705
-2.12735,-0.470179
-2.12963,-0.467652
-2.13092,-0.46622
-2.13144,-0.465654
-2.13144,-0.465646
-2.13144,-0.465647
-2.13144,-0.465647
-2.13144,-0.465646
-2.13144,-0.465646
-2.13144,-0.465646
-2.13144,-0.465645
-2.13144,-0.465644
-2.13144,-0.465644
-2.13145,-0.465643
-2.13145,-0.465642
-2.13145,-0.465641
-2.13145,-0.465641
-2.13145,-0.46564
-2.13145,-0.46564
-2.13145,-0.465639
-2.13145,-0.465638
-2.13145,-0.465638
-2.13145,-0.465637
-2.13145,-0.465636
-2.13145,-0.465636
-2.13145,-0.465635
-2.13145,-0.465634
-2.13145,-0.465634
-2.13146,-0.465633
-2.13146,-0.465632
-2.13146,-0.465632
-2.13146,-0.465631
-2.13146,-0.465631
-2.13146,-0.46563
-2.13146,-0.465629
-2.13146,-0.465628
-2.13146,-0.465628
-2.13146,-0.465627
-2.13146,-0.465626
-2.13146,-0.465626
-2.13146,-0.465625
-2.13146,-0.465625
-2.13146,-0.465624
-2.13146,-0.465623
-2.13146,-0.465622
-2.13147,-0.465622
-2.13147,-0.465621
-2.13147,-0.465621
-2.13147,-0.46562
-2.13147,-0.46562
-2.13147,-0.465619
-2.13147,-0.465618
-2.13147,-0.465617
-2.13147,-0.465617
-2.13147,-0.465616
-2.13147,-0.465615
-2.13147,-0.465615
-2.13147,-0.465614
-2.13147,-0.465614
-2.13147,-0.465613
-2.13148,-0.465612
-2.13148,-0.465612
-2.13148,-0.465611
-2.13148,-0.46561
-2.13148,-0.46561
-2.13148,-0.465609
-2.13148,-0.465608
-2.13148,-0.465608
-2.13148,-0.465607
-2.13148,-0.465606
-2.13159,-0.465482
-2.13171,-0.465356
-2.13194,-0.465107
-2.13217,-0.464855
-2.13251,-0.46448
-2.13285,-0.464102
-2.13331,-0.463602
-2.13377,-0.463098
-2.13434,-0.462472
-2.13491,-0.461843
-2.1356,-0.461091
-2.13629,-0.460337
-2.13697,-0.459581
-2.13766,-0.458823
-2.13835,-0.458063
-2.13904,-0.4573
-2.13973,-0.456534
-2.14042,-0.455763
-2.14111,-0.454988
-2.14179,-0.454207
-2.14247,-0.453421
-2.14315,-0.45263
-2.14382,-0.451833
-2.14449,-0.451033
-2.14515,-0.450228
-2.1458,-0.449418
-2.14645,-0.448604
-2.1471,-0.447786
-2.14774,-0.446961
-2.14837,-0.446141
-2.14899,-0.445319
-2.1496,-0.444491
-2.15021,-0.44366
-2.15082,-0.442825
-2.15142,-0.441986
-2.15201,-0.441142
-2.1526,-0.440295
-2.15318,-0.439443
-2.15375,-0.438588
-2.15441,-0.437592
-2.15507,-0.436587
-2.15572,-0.435577
-2.15645,-0.434424
-2.15718,-0.433261
-2.15798,-0.431954
-2.15878,-0.430636
-2.15965,-0.429172
-2.16052,-0.427697
-2.16146,-0.426074
-2.16239,-0.424439
-2.16339,-0.422655
-2.16438,-0.420858
-2.16544,-0.418912
-2.16649,-0.416952
-2.1676,-0.414841
-2.16877,-0.412571
-2.16993,-0.410288
-2.17108,-0.407996
-2.17228,-0.40555
-2.17347,-0.403091
-2.17471,-0.400475
-2.17594,-0.397846
-2.17722,-0.395059
-2.17855,-0.392108
-2.17986,-0.389143
-2.18121,-0.386019
-2.18255,-0.38288
-2.18393,-0.379581
-2.18529,-0.376267
-2.18669,-0.372792
-2.18813,-0.369149
-2.18955,-0.365491
-2.19094,-0.361823
-2.19236,-0.357992
-2.19376,-0.354147
-2.19514,-0.350292
-2.19648,-0.346427
-2.19781,-0.342554
-2.1991,-0.338671
-2.20037,-0.33478
-2.20162,-0.330881
-2.20284,-0.326976
-2.20404,-0.323066
-2.20522,-0.31915
-2.20638,-0.31523
-2.20752,-0.311306
-2.20866,-0.307379
-2.20978,-0.303448
-2.21088,-0.299513
-2.21198,-0.295575
-2.21306,-0.291633
-2.21412,-0.287687
-2.21518,-0.283738
-2.21622,-0.279785
-2.21724,-0.275829
-2.21826,-0.271869
-2.21926,-0.267906
-2.22024,-0.26394
-2.22122,-0.25997
-2.22218,-0.255997
-2.22312,-0.252021
-2.22406,-0.248041
-2.22498,-0.244059
-2.22588,-0.240073
-2.22677,-0.236084
-2.22765,-0.232093
-2.22852,-0.228098
-2.22937,-0.224101
-2.23021,-0.2201
-2.23104,-0.216097
-2.23185,-0.212091
-2.23265,-0.208083
-2.23343,-0.204071
-2.2342,-0.200057
-2.23496,-0.196041
-2.23571,-0.192022
-2.23644,-0.188
-2.23716,-0.183976
-2.23786,-0.17995
-2.23855,-0.175921
-2.23923,-0.17189
-2.23989,-0.167857
-2.24054,-0.163821
-2.24118,-0.159783
-2.2418,-0.155743
-2.24241,-0.151702
-2.243,-0.147658
-2.24359,-0.143612
-2.24415,-0.139564
-2.24471,-0.135514
-2.24525,-0.131462
-2.24578,-0.127409
-2.24629,-0.123352
-2.24679,-0.119294
-2.24728,-0.115235
-2.24775,-0.111174
-2.24821,-0.107112
-2.24866,-0.103049
-2.24909,-0.0989839
-2.24951,-0.0949186
-2.24992,-0.0908535
-2.25032,-0.0867894
-2.25071,-0.0827262
-2.25111,-0.0786636
-2.2515,-0.0746012
-2.25189,-0.0705389
-2.2523,-0.0663125
-2.25271,-0.0620812
-2.25314,-0.0576857
-2.25356,-0.0532852
-2.25401,-0.0487204
-2.25445,-0.0441506
-2.2549,-0.0394164
-2.25538,-0.0345132
-2.25585,-0.029605
-2.25633,-0.0246966
-2.25637,-0.0242278
-2.25651,-0.0227649
-2.25677,-0.0201567
-2.25713,-0.0164004
-2.25761,-0.0114943
-2.25817,-0.00576506
-2.25874,-1.22034e-05
-2.25932,0.00590617
-2.2599,0.01183
-2.26049,0.0179181
-2.26109,0.0240106
-2.26169,0.0301028
-2.26229,0.0361944
-2.26288,0.042287
-2.26347,0.0483813
-2.26406,0.0544783
-2.26459,0.0602506
-2.26514,0.0663434
-2.26567,0.0724522
-2.26616,0.0785663
-2.2666,0.0846852
-2.26701,0.0908084
-2.26736,0.0969363
-2.26765,0.103068
-2.26789,0.109204
-2.26806,0.115341
-2.26818,0.121481
-2.26823,0.127621
-2.26822,0.133761
-2.26814,0.139901
-2.26801,0.14604
-2.26781,0.152178
-2.26755,0.158313
-2.26723,0.164445
-2.26684,0.170574
-2.2664,0.176699
-2.26589,0.182819
-2.26532,0.188933
-2.26468,0.195042
-2.26399,0.201144
-2.26324,0.20724
-2.26242,0.213329
-2.26155,0.219406
-2.26061,0.225474
-2.25961,0.231532
-2.25855,0.237579
-2.25743,0.243616
-2.25625,0.24964
-2.25501,0.255653
-2.25371,0.261652
-2.25234,0.267638
-2.25092,0.27361
-2.24943,0.279566
-2.24789,0.285508
-2.24628,0.291433
-2.24462,0.297341
-2.24289,0.303233
-2.24111,0.309106
-2.23927,0.314961
-2.23736,0.320797
-2.2354,0.326613
-2.23339,0.332409
-2.23132,0.338186
-2.22921,0.343945
-2.22705,0.349686
-2.22486,0.355411
-2.22263,0.361122
-2.22038,0.366821
-2.21811,0.372511
-2.21582,0.378193
-2.2135,0.383866
-2.21117,0.389531
-2.20881,0.395188
-2.20644,0.400837
-2.20405,0.406478
-2.20164,0.41211
-2.19921,0.417735
-2.19676,0.423351
-2.1943,0.428959
-2.19181,0.434558
-2.1893,0.440149
-2.18678,0.445732
-2.18424,0.451306
-2.18167,0.456871
-2.17909,0.462427
-2.17649,0.467975
-2.17387,0.473514
-2.17124,0.479043
-2.16858,0.484564
-2.16591,0.490076
-2.16321,0.495579
-2.1605,0.501072
-2.15777,0.506556
-2.15502,0.512031
-2.15225,0.517497
-2.14946,0.522953
-2.14666,0.5284
-2.14384,0.533837
-2.14099,0.539264
-2.13813,0.544682
-2.13525,0.55009
-2.13236,0.555488
-2.12944,0.560876
-2.12651,0.566254
-2.12356,0.571623
-2.12059,0.576981
-2.1176,0.582329
-2.11459,0.587667
-2.11157,0.592995
-2.10852,0.598313
-2.10602,0.602656
-2.10407,0.605992
-2.1027,0.608322
-2.10191,0.609653
-2.10161,0.610159
-2.10158,0.610203
-2.10158,0.610207
-2.10158,0.610209
-2.10158,0.61021
-2.10158,0.610211
-2.10158,0.610212
-2.10158,0.610214
-2.10158,0.610216
-2.10157,0.610217
-2.10157,0.610219
-2.10157,0.61022
-2.10157,0.610221
-2.10157,0.610222
-2.10157,0.610223
-2.10157,0.610224
-2.10157,0.610225
-2.10157,0.610227
-2.10157,0.610228
-2.10157,0.61023
-2.10157,0.610231
-2.10157,0.610232
-2.10157,0.610233
-2.10156,0.610235
-2.10156,0.610236
-2.10156,0.610237
-2.10156,0.610238
-2.10156,0.610239
-2.10156,0.61024
-2.10156,0.610242
-2.10156,0.610243
-2.10156,0.610245
-2.10156,0.610246
-2.10156,0.610247
-2.10156,0.610248
-2.10156,0.610249
-2.10155,0.610251
-2.10155,0.610252
-2.10155,0.610253
-2.10155,0.610254
-2.10155,0.610256
-2.10155,0.610257
-2.10155,0.610258
-2.10155,0.610259
-2.10155,0.610261
-2.10155,0.610262
-2.10155,0.610263
-2.10155,0.610264
-2.10155,0.610265
-2.10154,0.610267
-2.10154,0.610268
-2.10154,0.610269
-2.10154,0.610271
-2.10154,0.610272
-2.10154,0.610273
-2.10154,0.610274
-2.10154,0.610276
-2.10154,0.610277
-2.10154,0.610278
-2.10154,0.610279
-2.10154,0.61028
-2.10154,0.610282
-2.10153,0.610283
-2.10153,0.610284
-2.10153,0.610285
-2.10153,0.610287
-2.10153,0.610288
-2.10153,0.610289
-2.10153,0.610291
-2.10153,0.610292
-2.10153,0.610293
-2.10153,0.610294
-2.10153,0.610295
-2.10153,0.610297
-2.10153,0.610298
-2.10152,0.610299
-2.10152,0.6103
-2.10152,0.610302
-2.10152,0.610303
-2.10152,0.610304
-2.10152,0.610305
-2.10152,0.610307
-2.10152,0.610308
-2.10152,0.610309
-2.10152,0.61031
